,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
105,53.70984658509938,0.0,0.0,1365.9444543537652,0,0,162.55404415595032,168.6998778636962,5.161205145398988,3.675530809649136,64.06601376293362,64.06133012607765,152.06589705736516,157.8151955186029,4.828199103919105,3.4383819401937665,59.93241142867861,59.92802998468752,368.3297877984148,326.5150733822991,9.989404249318092,1373.0583671036081,123.99842519161223,123.98936011076518
106,33.781617644457484,0.0,0.0,1366.5825267100863,0,0,164.5000242378829,169.36017405426574,4.976527527315275,3.8098034085602035,64.45972056050105,64.45488576558375,152.40586111509646,156.90868913196687,4.610649552650956,3.5297038517221813,59.720594357208974,59.71611501998031,350.68750299743687,326.2688631862326,9.587177079966231,1373.9220339703686,124.18031491771004,124.17100078556406
107,13.84620206489753,0.0,0.0,1366.9298748247395,0,0,166.43408894862358,170.0041302603428,4.7949621734061045,3.9439976232851226,64.8448702448681,64.83988064672178,152.72985387223196,156.0059368628086,4.400143484387129,3.6192476221785963,59.50552329408746,59.50094454101721,333.0101448857531,326.01006712315143,9.195105657793235,1374.4931200702033,124.35039353895556,124.340825187739
108,0.0,0.0,6.0921591301060785,1366.9864248035287,0,0,168.35517445426427,170.63193959691029,4.616630568270749,4.077842031692517,65.22123438355504,65.21608627738739,153.03755364831827,155.10716967759555,4.196591227780379,3.706823806975087,59.2871480685875,59.28246835751611,321.3927281025825,325.73910927450584,14.905380926157207,1374.7710906421964,124.50838245214254,124.4985546349035
109,0.0,0.0,26.029224290433568,1366.752164616116,0,0,170.26218112837756,171.24379968291802,4.441647531364048,4.211055109006426,65.58857758625498,65.58326720762592,153.3286300039514,154.2126209592926,3.9999001917577033,3.7922415092771358,59.065417102965895,59.06063487197016,323.59081113232895,325.4564206422106,34.47077201355532,1374.7554612343995,124.65399468922088,124.64390207959607
110,0.0,0.0,45.96075204167968,1366.2271440985803,0,0,172.15397209003814,171.83991247785625,4.270121087223109,4.3433453156371655,65.9466572545055,65.94118077939704,153.60274332561448,153.3225266253359,3.8099749042501445,3.875308525227638,58.840277366055844,58.835391033256194,325.7567154156526,325.1624391031921,54.04084803315294,1374.4457979394451,124.78693462056134,124.77657181265323
111,0.0,0.0,65.88250218746003,1365.4114749428172,0,0,174.02937167395692,172.4204840989224,4.102152343185431,4.474411211063327,66.29522332173238,66.28957686671806,153.85954439037533,152.43712524992176,3.6267170562730477,3.9558314997491486,58.611674325009105,58.60668228839158,327.88891606433225,324.85760934884416,73.61137158691852,1373.8417176536298,124.90689764674148,124.89625915510965
112,0.0,0.0,85.79023661145696,1364.305330672775,0,0,175.88716382965816,172.98572461691847,3.9378353754270283,4.6039415964447805,66.6340179833065,66.62819760583324,154.09867390930884,151.55665819095506,3.45002555168923,4.033616094095079,58.37955189510618,58.374452532362746,329.985837738967,324.54238280787354,93.17809753857323,1372.942888363315,125.01356987841268,125.00265013819597
113,0.0,0.0,105.67972017903334,1362.9089466075425,0,0,177.72609044649283,173.53584782878724,3.777257124193441,4.731615688889364,66.96277541624009,66.95677711503318,154.31976204843124,150.6813697219866,3.279796562996844,4.10846716641113,58.143852387547035,58.138644055936176,332.0458524949241,324.21721755077385,112.73677386622363,1371.749029462843,125.10662780378712,125.09542117096936
114,0.0,0.0,125.54672163820527,1361.2226198112853,0,0,179.544849601166,174.07107100452674,3.6204972991532616,4.85710333055518,67.28122148815571,67.27504120375986,154.52242792583658,149.81150716949045,3.1159235935023037,4.180188966663511,57.90451645513684,57.89919749136685,334.0672775270026,323.8825781740172,132.28314253086086,1370.259912108504,125.18573794329255,125.1742386951267
115,0.0,0.0,145.3870145197925,1359.2467090300502,0,0,181.3420937243165,174.59161460591406,3.4676282958432907,4.980065236057515,67.58907345513835,67.58270707060822,154.70627908364727,148.94732105580215,2.958297546242288,4.248585347401738,57.66148303577045,57.656051755907924,336.0483728079638,323.5389356617162,151.81294036187808,1368.4753596135095,125.25055649090879,125.23875882651615
116,0.0,0.0,165.19637803654498,1356.9816346154457,0,0,183.11642768256564,175.09770197424186,3.3187151242294792,5.100153281953986,67.88603964809008,67.87948298984547,154.87091093327933,148.0890652480577,2.8068068000346074,4.313459991939164,57.41468929362155,57.40914399302853,337.987338615845,323.1867672222995,171.32189996080905,1366.3952478893389,125.30072894171163,125.288626982874
117,0.0,0.0,184.97059798107028,1354.427878435218,0,0,184.866406772327,175.58955898394595,3.1738153504543343,5.217010842419729,68.171819147197,68.16506798605988,155.01590617242354,147.23699711345873,2.661337293046114,4.3746166616687425,57.164070557935545,57.15840951123887,339.88231294475054,322.8265560974047,190.80575062457072,1364.0195059393066,125.33588970513254,125.32347749729875
118,0.0,0.0,204.70546762235628,1351.5859837707376,0,0,186.59053462152758,176.06741365864937,3.0329790528878537,5.3302731755810075,68.44610144411169,68.43915149654238,155.1408341720164,146.39137768117467,2.5217726142737917,4.431859464370457,56.90956025931672,56.903781720413114,341.731368793544,322.4587913398241,210.26021928951795,1361.348116410689,125.35566170342841,125.34293321695549
119,0.0,0.0,224.39678860069807,1348.4565552014249,0,0,188.28726099529925,176.5314957458015,2.8962487936480685,5.439567865370951,68.70856609147154,68.70141302102249,155.24525033136578,145.5524718112055,2.387994103345292,4.484993145526978,56.65108986340819,56.64519206550817,343.53251132666503,322.083967557007,229.6810314976914,1358.3811162123227,125.35965595487973,125.34660508653066
120,0.0,0.0,244.04037182085645,1345.0402584761314,0,0,189.95497950155732,176.98203624561967,2.7636596067981727,5.544515324191388,68.95888233935104,68.95152175836195,155.3286953994461,144.72054837048483,2.2598809590489672,4.533823404833798,56.3885888018402,56.3825699575571,345.28367490100345,321.7025846161045,249.06391238670358,1355.1185972051567,125.34747114119124,125.33409171591904
